Sitemap file: http://www.uscourts.gov/sitemap.xml?page=1
Number of URLs in this sitemap: 10000

URL location	Last modification date	Change frequency	Priority
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/african-american-history-month	2016-05-11T20:44Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/anniversary-federal-court-system	2016-09-20T16:23Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/asian-pacific-american-heritage-month	2017-05-09T18:44Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/bill-rights-day	2017-12-13T17:52Z	monthly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/constitution-day-and-citizenship-day	2017-09-13T12:28Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/hispanic-heritage-month	2017-09-26T12:44Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/law-day	2016-03-22T19:57Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/naturalization-ceremonies	2016-09-16T16:33Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/naturalization-ceremonies/court-shorts	2015-08-20T18:47Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/open-doors-federal-courts	2016-05-12T20:39Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/annual-observances/womens-history-month	2017-02-21T20:10Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/educational-activities-old/court-shorts-trial-jury	2015-02-03T19:11Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/educational-activities/first-amendment-activities/us-v	2015-02-03T19:07Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/educational-activities/rule-law-rule-law/court-shorts	2015-02-03T19:31Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks	2017-05-09T20:23Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/brown-v-board-education-podcast	2017-02-16T21:24Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/gideon-v-wainwright-podcast	2015-04-06T14:14Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/hazelwood-v-kuhlmeier-podcast	2015-04-06T14:16Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/judicial-review/court-shorts	2015-02-03T19:16Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/mapp-v-ohio-podcast	2015-03-20T19:50Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/miranda-v-arizona-podcast	2015-04-06T14:20Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/new-jersey-v-tlo-podcast	2017-01-09T18:26Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/new-york-times-v-sullivan-podcast	2015-04-06T14:23Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/texas-v-johnson-podcast	2015-04-06T14:24Z	never	0.5
http://www.uscourts.gov/about-federal-courts/educational-resources/supreme-court-landmarks/tinker-v-des-moines-podcast	2017-01-12T12:56Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/federal-courts-public	2016-12-02T14:14Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/federal-courts-public/court-website-links	2017-10-11T20:16Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/federal-courts-public/visit-federal-court	2017-08-10T15:36Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/governance-judicial-conference	2016-05-06T19:33Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/governance-judicial-conference/about-judicial-conference	2017-10-02T11:42Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/governance-judicial-conference/about-judicial-conference/faqs-judicial	2015-04-29T14:16Z	never	0.5
http://www.uscourts.gov/about-federal-courts/governance-judicial-conference/about-judicial-conference/judicial-conference	2015-04-13T19:28Z	never	0.5
http://www.uscourts.gov/about-federal-courts/governance-judicial-conference/congressional-budget-summary	2017-07-10T20:53Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/judicial-administration	2015-08-17T15:56Z	never	0.5
http://www.uscourts.gov/about-federal-courts/judicial-administration/administrative-oversight-and-accountability	2017-12-20T22:01Z	monthly	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1920s	2015-08-19T20:04Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1930s	2015-08-19T20:20Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1940s	2015-08-19T20:19Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1950s	2015-08-19T20:22Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1960s	2015-08-19T20:26Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1970s	2015-08-19T20:24Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1980s	2015-08-24T19:50Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-1990s	2015-08-24T19:43Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-2000-2009	2015-08-24T19:47Z	never	0.5
http://www.uscourts.gov/about-federal-courts/reports-proceedings-judicial-conference-us	2017-06-15T20:40Z	yearly	0.5
http://www.uscourts.gov/about-federal-courts/types-cases	2015-04-30T16:08Z	never	0.5
http://www.uscourts.gov/about-federal-courts/types-cases/appeals	2015-04-08T17:34Z	never	0.5
http://www.uscourts.gov/about-federal-courts/types-cases/bankruptcy-cases	2015-04-08T17:35Z	never	0.5
http://www.uscourts.gov/about-federal-courts/types-cases/civil-cases	2015-04-08T17:36Z	never	0.5
http://www.uscourts.gov/about-federal-courts/types-cases/criminal-cases	2015-05-20T11:41Z	never	0.5
http://www.uscourts.gov/ao-benefits	2015-06-01T18:23Z	never	0.5
http://www.uscourts.gov/ao-new-employee-information	2017-10-03T20:56Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/773-llc-vs-scottsdale-insurance-company	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/acres-v-blue-lake-rancheria-et-al	2017-10-30T20:34Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/aeromotive-inc-vs-maxpower-auto-racing-products-ltd-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/aguero-and-pangelinan-v-calvo-and-garrido	2016-12-09T17:53Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/anglefix-llc-v-wright-medical-technology-inc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/argenyi-v-creighton-university	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/barker-v-asset-acceptance-llc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/brecek-young-advisors-inc-vs-lloyds-london-syndicate-2003	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/brenda-umholtz-v-kansas-department-social-and-rehabilitation-services	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/bruner-mcmahon-v-jameson-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/buckman-laboratories-inc-v-solenis-llc-solenis-technologies-lp	2016-11-14T18:40Z	never	0.5
http://www.uscourts.gov/cameras-courts/coder-et-al-v-american-bankers-insurance-company-florida	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/crawford-v-antonio-b-won-pat-international-airport-authority-guam-et-al	2016-12-09T17:53Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/edge-et-al-v-city-everett	2017-11-27T22:19Z	monthly	0.5
http://www.uscourts.gov/cameras-courts/edwards-moving-rigging-inc-v-barnhart-crane-rigging	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/eric-c-rajala-v-robert-gardnerjames-ansellwilliam-stevens	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/essex-et-al-v-kobach-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/flb-et-al-v-lynch-et-al	2016-12-09T17:54Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/heartland-animal-clinic-pa-v-heartland-spca-animal-medical-center-llc-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/hightower-v-city-and-county-san-francisco	2016-12-09T17:51Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/jack-r-jordon-vs-sprint-nextel-corporation-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/jahnke-and-sons-et-al-v-blue-cross-and-blue-shield-kansas-inc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/jewel-v-nsa	2016-12-09T17:52Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/john-doe-et-al-vs-donald-trump-et-al	2017-12-21T21:38Z	daily	0.5
http://www.uscourts.gov/cameras-courts/juweiya-abdiaziz-ali-et-al-vs-donald-j-trump-et-al	2017-03-16T00:22Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/kansas-department-children-and-families-v-united-states-ashton-carter-and-john-m	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/karnoski-et-al-v-trump-et-al	2017-12-07T18:03Z	monthly	0.5
http://www.uscourts.gov/cameras-courts/kobach-et-al-v-united-states-election-assistance-commission	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/manning-v-jones	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/northwest-immigrant-rights-project-et-al-v-sessions-iii-et-al	2017-07-26T17:04Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/nutech-ventures-v-syngenta-seeds-inc-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/olivia-j-housley-v-spirit-aerosystems-inc	2016-11-14T18:40Z	never	0.5
http://www.uscourts.gov/cameras-courts/olmo-artau-v-farr-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/phil-insul-corp-v-reward-wall-systems-inc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/radioshack-corporation-v-ruffin	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/rajala-v-gardner-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/re-motor-fuel-temperature-sales-practices-litigation	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/regents-university-california-v-united-states-department-homeland-security	2017-11-09T13:57Z	monthly	0.5
http://www.uscourts.gov/cameras-courts/ronald-katz-technology-licensing-l-p-v-fedex-corporation-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/rural-water-district-no-4-douglas-county-kansas-v-city-eudora-kansas	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/securities-exchange-commission-et-al-v-behrens-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/sloan-valve-company-vs-zurn-industries	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/sprint-communications-company-vs-cox-communications-inc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/sprint-nextel-corporation-v-middle-man-inc-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/stalwart-capital-llc-v-icap-pacific-northwest-opportunity-and-income-fund-llc-et-al	2016-12-09T17:54Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/state-california-v-donald-j-trump	2017-10-24T22:22Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/state-washington-vs-donald-j-trump-et-al	2017-02-04T02:47Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/susan-davis-v-charles-g-mccarthy-jr	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/teresa-malone-et-al-v-kantner-ingredients-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/tracy-thomas-vs-louisville-ladder-inc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/twitter-inc-v-lynch-et-al	2016-12-09T17:52Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/union-pacific-railroad-company-v-beemac-trucking-landstar-ranger-edling	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/united-states-america-vs-university-nebraska-kearney-et-al	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/vehicle-market-research-inc-v-mitchell-international-inc	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/wallace-e-mechler-and-chris-mechler-v-united-states-america	2016-11-14T18:40Z	yearly	0.5
http://www.uscourts.gov/cameras-courts/waymo-llc-vs-uber-technologies	2017-11-09T18:00Z	monthly	0.5
http://www.uscourts.gov/careers	2017-12-06T16:39Z	monthly	0.5
http://www.uscourts.gov/careers/benefits	2015-05-12T14:17Z	never	0.5
http://www.uscourts.gov/careers/benefits/your-federal-insurance-programs	2017-05-16T17:37Z	yearly	0.5
http://www.uscourts.gov/careers/benefits/your-financial-security	2016-01-29T13:53Z	never	0.5
http://www.uscourts.gov/careers/benefits/your-flexible-benefits-programs	2017-09-26T14:16Z	yearly	0.5
http://www.uscourts.gov/careers/benefits/your-life-balance	2015-03-19T14:46Z	never	0.5
http://www.uscourts.gov/careers/compensation	2017-01-03T13:30Z	yearly	0.5
http://www.uscourts.gov/careers/compensation/court-personnel-system-pay-rates-law-enforcement-officer	2017-01-03T13:17Z	yearly	0.5
http://www.uscourts.gov/careers/compensation/court-personnel-system-pay-rates-non-law-enforcement-officer	2017-01-03T13:17Z	yearly	0.5
http://www.uscourts.gov/careers/compensation/judiciary-salary-plan-pay-rates	2017-01-03T13:16Z	yearly	0.5
http://www.uscourts.gov/careers/search-judiciary-jobs	2015-06-16T13:14Z	never	0.5
http://www.uscourts.gov/careers/search-judiciary-jobs/citizenship-requirements-employment-judiciary	2015-06-16T13:07Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary	2015-05-14T17:33Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary/court-administration-and-services-careers	2015-03-27T20:41Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary/criminal-justice-careers	2015-03-27T20:38Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary/financial-careers	2015-03-27T20:50Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary/legal-careers	2015-03-27T20:37Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary/management-analysis-and-program-support-careers	2015-03-27T20:47Z	never	0.5
http://www.uscourts.gov/careers/who-works-judiciary/technology-careers	2015-05-12T14:24Z	never	0.5
http://www.uscourts.gov/caseload-statistics-2016-charts-federal-judicial-caseload-statistics-2016	2017-10-04T17:53Z	yearly	0.5
http://www.uscourts.gov/caseload-statistics-2017-charts-federal-judicial-caseload-statistics-2017	2017-10-06T17:37Z	yearly	0.5
http://www.uscourts.gov/content/search	2014-05-10T00:42Z	never	0.5
http://www.uscourts.gov/court-locator-results	2014-05-09T19:19Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-bankruptcy-administrator-montgomery	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-bankruptcy-court-montgomery	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-district-court-montgomery	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-federal-defender-program-inc-montgomery	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-probpretrial-office-0	2015-04-29T21:18Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-probpretrial-office-dothan	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-middle-probpretrial-office-montgomery	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-administrator-anniston	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-administrator-birmingham	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-administrator-decatur	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-administrator-tuscaloosa	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-court-anniston	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-court-birmingham	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-court-decatur	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-bankruptcy-court-tuscaloosa	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-district-court-birmingham	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-district-court-huntsville	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-district-court-tuscaloosa	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-federal-public-defender-birmingham	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-federal-public-defender-huntsville	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-probpretrial-office-birmingham	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-probpretrial-office-gadsden	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-probpretrial-office-huntsville	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-northern-probpretrial-office-tuscaloosa	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-southern-bankruptcy-administrator-mobile	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-southern-bankruptcy-court-mobile	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-southern-district-court-mobile	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-southern-probpretrial-office-mobile	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alabama-southern-probpretrial-office-selma	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-bankruptcy-court-anchorage	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-bankruptcy-court-fairbanks	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-district-court	2015-07-10T11:20Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-district-court-anchorage	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-district-court-fairbanks	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-district-court-juneau	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-federal-public-defender-anchorage	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-probpretrial-office-anchorage	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/alaska-probpretrial-office-fairbanks	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-bankruptcy-court	2017-08-16T11:20Z	yearly	0.5
http://www.uscourts.gov/court-locator/arizona-bankruptcy-court-phoenix	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-bankruptcy-court-tucson	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-district-court-flagstaff	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-district-court-phoenix	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-district-court-tucson	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-district-court-yuma	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender	2017-12-01T12:20Z	monthly	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender-0	2017-12-01T12:20Z	monthly	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender-flagstaff	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender-phoenix	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender-salt-lake-city	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender-tucson	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-federal-public-defender-yuma	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-pretrial-services	2015-11-19T12:20Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-pretrial-services-phoenix	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-pretrial-services-tucson	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-pretrial-services-yuma	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-probation-office-flagstaff	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-probation-office-phoenix	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-probation-office-phoenix-0	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-probation-office-tucson	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-probation-office-tucson-0	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arizona-probation-office-yuma	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-eastern-federal-public-defender-little-rock	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-eastern-western-bankruptcy-court-fayetteville	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-eastern-western-bankruptcy-court-little-rock	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-western-district-court-el-dorado	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-western-federal-public-defender	2017-05-23T11:20Z	yearly	0.5
http://www.uscourts.gov/court-locator/arkansas-western-federal-public-defender-fayetteville	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-western-federal-public-defender-fort-smith	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-western-probpretrial-office	2016-02-25T12:20Z	yearly	0.5
http://www.uscourts.gov/court-locator/arkansas-western-probpretrial-office-el-dorado	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/arkansas-western-probpretrial-office-hot-springs	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-bankruptcy-court-los-angeles	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-bankruptcy-court-riverside	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-bankruptcy-court-santa-ana	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-bankruptcy-court-santa-barbara	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-bankruptcy-court-woodland-hills	2014-06-17T10:58Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-district-court	2017-02-24T12:20Z	yearly	0.5
http://www.uscourts.gov/court-locator/california-central-district-court-0	2017-04-13T11:20Z	yearly	0.5
http://www.uscourts.gov/court-locator/california-central-district-court-1	2017-04-13T11:20Z	yearly	0.5
http://www.uscourts.gov/court-locator/california-central-district-court-los-angeles	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-district-court-riverside	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-district-court-santa-ana	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-federal-public-defender-los-angeles	2014-06-17T10:59Z	never	0.5
http://www.uscourts.gov/court-locator/california-central-federal-public-defender-riverside	2014-06-17T10:59Z	never	0.5
